52192	10561
52725	26329
54950	14407
51907	51939
50875	6773
53648	63779
52914	55078
52835	52851
54673	55607
52636	25593
54679	73522
52787	20360
54679	28138
51883	72485
52319	60900
52936	56769
51269	6061
51368	66602
52958	51382
50964	50953
52954	23789
51058	50740
52732	51923
51670	4675
53024	10811
54575	10723
52977	14336
51179	29654
52953	55879
52947	23596
53007	25641
51720	3217
52731	73180
51883	54982
52635	66273
53010	53017
51536	3689
52725	20951
53008	13687
50579	43397
53468	52943
52936	63826
52783	72462
53027	53018
50771	62280
53020	53029
50735	20918
51361	66531
51807	27421
51721	55553
52135	18549
52948	25269
54679	6356
51870	66364
51361	66568
52988	29263
52857	52846
52633	10241
54046	53328
51923	66558
52988	59315
54337	54228
54722	71664
50580	13068
50684	50653
51390	12393
51268	10948
52783	55659
50989	61373
52730	26858
52787	72587
52610	11258
50862	50865
51294	64833
50589	50643
53022	53012
53020	52969
51039	51067
52963	59689
51010	51011
52982	55816
52953	58031
52408	55734
52963	52633
50712	50589
52834	52851
51838	53326
53151	1764
50575	15808
52732	66568
51150	61339
51788	49246
52039	52746
53726	59141
51096	64822
51261	66628
54928	55480
52731	3324
50824	12889
50957	50966
52955	66592
51040	49460
52986	25655
50763	51391
51788	66567
50575	63136
54046	57821
50936	50777
54672	10560
51967	10050
51815	55761
51217	61328
50949	50967
54679	71332
52911	55224
52984	20605
51838	66324
52914	7121
53019	58512
53005	74673
52098	3374
52914	13953
52783	75020
52965	66270
50966	50937
54980	55721
51833	66577
52730	66305
50792	41793
53015	24363
54849	55757
54954	17360
51954	61306
52995	25640
52635	62631
54883	73333
52987	66623
52844	52854
52987	52989
50648	50653
51052	61434
51861	58305
54980	14852
52086	52965
53693	55160
53018	53002
54679	60652
51273	66584
53159	53142
50773	50776
52911	56081
52283	29312
53191	53161
52235	20420
53169	54119
52762	49431
53326	52958
52949	66173
51807	63547
51833	66125
53028	53018
52911	71528
54849	14790
52958	66533
51883	28984
52948	27826
53003	53016
53144	53151
51578	51826
52098	49607
50911	50923
52630	66580
51015	13237
52635	66426
52639	53000
53037	56536
51870	71324
51826	1789
52999	25637
51382	66599
50973	50925
54825	55550
54883	62217
52732	49543
54982	55217
54198	66174
51898	49627
52196	66674
54689	11346
53326	66560
50739	12406
52701	51417
52787	58305
51390	28103
53104	53112
52652	10568
51838	72571
53005	52993
53014	73556
52960	73333
52039	53051
53157	54119
52936	22901
51368	25279
51788	72531
52227	20661
54883	51967
52955	66545
53024	52997
50783	63223
52985	19380
53677	71368
53015	53005
52292	25661
51967	71275
51026	51030
50740	66038
52356	49649
53020	25667
50965	50953
54982	55512
51838	55646
52914	51807
53121	55956
52963	52482
52636	66590
54973	27145
51060	61408
52737	24392
52965	66447
51024	50997
54608	52192
52482	52098
53026	25688
52912	55507
52991	53013
52973	53002
50972	63837
54673	55773
53326	25593
50874	12860
54849	72485
54813	55788
51053	64839
50890	50881
52234	52097
52678	13713
51086	13186
54136	65941
53629	20485
54679	71225
54722	55078
51833	51838
54719	14055
51368	21345
52852	52843
53008	25686
54685	15052
52997	24384
51334	55729
52608	59138
52633	66192
51807	72989
51923	66588
52953	66527
52958	66580
51052	64807
51919	53045
52991	25678
50979	49899
50954	71481
50821	50932
52948	66278
51067	51294
54673	55321
53029	52193
52977	17124
52911	52913
54849	61047
54698	14713
52730	51368
51269	3324
52982	55786
52847	52848
54722	55409
52973	25676
54142	66298
52388	71474
52951	22934
52984	25669
53002	74668
52408	53615
53012	25641
54684	55233
53615	52837
51883	55340
52996	53003
52635	66551
51118	49674
52783	55757
54684	55716
52227	56854
50939	50959
52635	3375
52911	61118
52969	53000
54954	73363
53104	72407
52675	56949
51054	61435
53021	25686
53013	53028
52914	27208
53004	52969
51067	64797
52997	52292
52783	73401
52787	17808
53129	53149
52953	24129
52482	53326
53146	53140
52408	52422
51796	55743
52408	61051
50872	12570
52224	3634
52732	66549
53007	9158
51967	55501
52331	57135
50922	29629
51826	25365
54980	52962
52676	21662
52957	53051
52993	25667
53051	7899
54688	70995
52981	53021
54117	55661
54974	10352
52806	51788
52686	52546
54954	7177
52952	55636
52608	52097
52272	56518
52389	52228
53442	11967
50622	50658
52419	51649
51268	66555
53164	53189
51806	61084
51261	24364
51261	55800
53112	72364
51267	51815
50761	50771
50877	30309
52388	49675
52914	20951
51967	25469
51214	61349
50954	50950
53680	52445
53265	51265
52787	10574
54679	73513
52976	25691
50580	50824
51883	72504
50776	29654
53326	26147
51142	61338
50745	29654
52889	52163
50775	61042
50971	50973
51390	61051
36952	50856
53379	58305
51263	62746
52985	25676
52331	61082
54974	18378
52970	52993
51815	15894
52984	52981
52949	73998
54117	51883
51390	74275
51788	61048
52796	61979
52999	24497
51368	51334
50574	49547
54692	15370
52983	25674
52987	73582
51656	55681
53764	68435
51919	66590
52952	66587
54684	72476
54982	13984
51838	56669
51967	7121
52432	51649
52250	52990
52098	25772
53161	53151
53212	3820
51391	66570
51923	52958
52959	55722
51154	29654
51275	66313
51066	51075
53178	53142
51382	22661
50951	50969
51923	66533
52098	55626
53677	3324
50904	50818
53726	58834
52914	56203
52965	14654
52630	14125
50961	50910
50824	50826
53037	55719
51361	56743
51796	55236
52098	52635
51908	24222
52331	72531
54689	55733
51163	61338
50947	50860
52039	27360
51058	64802
52636	66269
52911	54883
52834	52844
51499	52175
52967	63869
51287	49776
52982	53015
53003	25669
50710	50700
53677	57840
50607	50684
52630	13673
50834	49788
51040	61412
51287	17121
51788	66588
52224	52610
51039	64828
51815	55724
50853	50865
53326	10564
51217	61355
53690	52445
53037	72294
52952	66286
53017	29344
53156	53146
52990	52976
51838	66553
53722	59059
51361	51861
50955	50954
52497	52840
53025	25688
50606	50590
52331	66216
50912	50925
51861	52957
52946	10916
53148	53129
54954	7123
53019	25636
50784	71370
50972	50971
54046	1630
54980	55734
51685	14145
50851	50778
52098	66566
52978	53026
50636	50700
52162	52331
